classification,family,review_status,report,path,status,slack_ps,group,start_clock,end_clock,startpoint,endpoint
PD_INTENTIONAL_VERNIER,PD_SLOW_PHASE_SAMPLED_BY_FAST_PD,INTENTIONAL_MEASUREMENT_CROSSING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5d_pd_q1_post_synth_exception/timing_violations.rpt,49,VIOLATED,-409,clk_osc_fast_buf_tap1,clk_osc_slow_buf_tap0,clk_osc_fast_buf_tap1,(F) u_core_u_phase_buf_slow/gen_phase_buf[0].u_drv/Q,(F) u_core_gen_pd_row[0].gen_pd_col[1].u_pd/q1_reg/D
PD_INTENTIONAL_VERNIER,PD_SLOW_PHASE_SAMPLED_BY_FAST_PD,INTENTIONAL_MEASUREMENT_CROSSING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5d_pd_q1_post_synth_exception/timing_violations.rpt,50,VIOLATED,-409,clk_osc_fast_buf_tap0,clk_osc_slow_buf_tap0,clk_osc_fast_buf_tap0,(F) u_core_u_phase_buf_slow/gen_phase_buf[0].u_drv/Q,(F) u_core_gen_pd_row[0].gen_pd_col[0].u_pd/q1_reg/D
PD_INTENTIONAL_VERNIER,PD_SLOW_PHASE_SAMPLED_BY_FAST_PD,INTENTIONAL_MEASUREMENT_CROSSING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5d_pd_q1_post_synth_exception/timing_violations.rpt,51,VIOLATED,-408,clk_osc_fast_buf_tap2,clk_osc_slow_buf_tap2,clk_osc_fast_buf_tap2,(F) u_core_u_phase_buf_slow/gen_phase_buf[2].u_drv/Q,(F) u_core_gen_pd_row[2].gen_pd_col[2].u_pd/q1_reg/D
PD_INTENTIONAL_VERNIER,PD_SLOW_PHASE_SAMPLED_BY_FAST_PD,INTENTIONAL_MEASUREMENT_CROSSING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5d_pd_q1_post_synth_exception/timing_violations.rpt,52,VIOLATED,-408,clk_osc_fast_buf_tap3,clk_osc_slow_buf_tap7,clk_osc_fast_buf_tap3,(F) u_core_u_phase_buf_slow/gen_phase_buf[7].u_drv/Q,(F) u_core_gen_pd_row[7].gen_pd_col[3].u_pd/q1_reg/D
PD_INTENTIONAL_VERNIER,PD_SLOW_PHASE_SAMPLED_BY_FAST_PD,INTENTIONAL_MEASUREMENT_CROSSING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5d_pd_q1_post_synth_exception/timing_violations.rpt,53,VIOLATED,-408,clk_osc_fast_buf_tap3,clk_osc_slow_buf_tap6,clk_osc_fast_buf_tap3,(F) u_core_u_phase_buf_slow/gen_phase_buf[6].u_drv/Q,(F) u_core_gen_pd_row[6].gen_pd_col[3].u_pd/q1_reg/D
PD_INTENTIONAL_VERNIER,PD_SLOW_PHASE_SAMPLED_BY_FAST_PD,INTENTIONAL_MEASUREMENT_CROSSING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5d_pd_q1_post_synth_exception/timing_violations.rpt,54,VIOLATED,-398,clk_osc_fast_buf_tap5,clk_osc_slow_buf_tap3,clk_osc_fast_buf_tap5,(F) u_core_u_phase_buf_slow/gen_phase_buf[3].u_drv/Q,(F) u_core_gen_pd_row[3].gen_pd_col[5].u_pd/q1_reg/D
PD_INTENTIONAL_VERNIER,PD_SLOW_PHASE_SAMPLED_BY_FAST_PD,INTENTIONAL_MEASUREMENT_CROSSING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5d_pd_q1_post_synth_exception/timing_violations.rpt,55,VIOLATED,-398,clk_osc_fast_buf_tap3,clk_osc_slow_buf_tap3,clk_osc_fast_buf_tap3,(F) u_core_u_phase_buf_slow/gen_phase_buf[3].u_drv/Q,(F) u_core_gen_pd_row[3].gen_pd_col[3].u_pd/q1_reg/D
PD_INTENTIONAL_VERNIER,PD_SLOW_PHASE_SAMPLED_BY_FAST_PD,INTENTIONAL_MEASUREMENT_CROSSING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5d_pd_q1_post_synth_exception/timing_violations.rpt,56,VIOLATED,-398,clk_osc_fast_buf_tap5,clk_osc_slow_buf_tap1,clk_osc_fast_buf_tap5,(F) u_core_u_phase_buf_slow/gen_phase_buf[1].u_drv/Q,(F) u_core_gen_pd_row[1].gen_pd_col[5].u_pd/q1_reg/D
PD_INTENTIONAL_VERNIER,PD_SLOW_PHASE_SAMPLED_BY_FAST_PD,INTENTIONAL_MEASUREMENT_CROSSING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5d_pd_q1_post_synth_exception/timing_violations.rpt,57,VIOLATED,-398,clk_osc_fast_buf_tap4,clk_osc_slow_buf_tap1,clk_osc_fast_buf_tap4,(F) u_core_u_phase_buf_slow/gen_phase_buf[1].u_drv/Q,(F) u_core_gen_pd_row[1].gen_pd_col[4].u_pd/q1_reg/D
PD_INTENTIONAL_VERNIER,PD_SLOW_PHASE_SAMPLED_BY_FAST_PD,INTENTIONAL_MEASUREMENT_CROSSING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5d_pd_q1_post_synth_exception/timing_violations.rpt,58,VIOLATED,-398,clk_osc_fast_buf_tap3,clk_osc_slow_buf_tap5,clk_osc_fast_buf_tap3,(F) u_core_u_phase_buf_slow/gen_phase_buf[5].u_drv/Q,(F) u_core_gen_pd_row[5].gen_pd_col[3].u_pd/q1_reg/D
PD_INTENTIONAL_VERNIER,PD_SLOW_PHASE_SAMPLED_BY_FAST_PD,INTENTIONAL_MEASUREMENT_CROSSING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5d_pd_q1_post_synth_exception/timing_violations.rpt,59,VIOLATED,-398,clk_osc_fast_buf_tap5,clk_osc_slow_buf_tap2,clk_osc_fast_buf_tap5,(F) u_core_u_phase_buf_slow/gen_phase_buf[2].u_drv/Q,(F) u_core_gen_pd_row[2].gen_pd_col[5].u_pd/q1_reg/D
PD_INTENTIONAL_VERNIER,PD_SLOW_PHASE_SAMPLED_BY_FAST_PD,INTENTIONAL_MEASUREMENT_CROSSING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5d_pd_q1_post_synth_exception/timing_violations.rpt,60,VIOLATED,-398,clk_osc_fast_buf_tap3,clk_osc_slow_buf_tap4,clk_osc_fast_buf_tap3,(F) u_core_u_phase_buf_slow/gen_phase_buf[4].u_drv/Q,(F) u_core_gen_pd_row[4].gen_pd_col[3].u_pd/q1_reg/D
PD_INTENTIONAL_VERNIER,PD_SLOW_PHASE_SAMPLED_BY_FAST_PD,INTENTIONAL_MEASUREMENT_CROSSING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5d_pd_q1_post_synth_exception/timing_violations.rpt,61,VIOLATED,-398,clk_osc_fast_buf_tap2,clk_osc_slow_buf_tap3,clk_osc_fast_buf_tap2,(F) u_core_u_phase_buf_slow/gen_phase_buf[3].u_drv/Q,(F) u_core_gen_pd_row[3].gen_pd_col[2].u_pd/q1_reg/D
PD_INTENTIONAL_VERNIER,PD_SLOW_PHASE_SAMPLED_BY_FAST_PD,INTENTIONAL_MEASUREMENT_CROSSING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5d_pd_q1_post_synth_exception/timing_violations.rpt,62,VIOLATED,-398,clk_osc_fast_buf_tap3,clk_osc_slow_buf_tap2,clk_osc_fast_buf_tap3,(F) u_core_u_phase_buf_slow/gen_phase_buf[2].u_drv/Q,(F) u_core_gen_pd_row[2].gen_pd_col[3].u_pd/q1_reg/D
PD_INTENTIONAL_VERNIER,PD_SLOW_PHASE_SAMPLED_BY_FAST_PD,INTENTIONAL_MEASUREMENT_CROSSING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5d_pd_q1_post_synth_exception/timing_violations.rpt,63,VIOLATED,-396,clk_osc_fast_buf_tap1,clk_osc_slow_buf_tap4,clk_osc_fast_buf_tap1,(F) u_core_u_phase_buf_slow/gen_phase_buf[4].u_drv/Q,(F) u_core_gen_pd_row[4].gen_pd_col[1].u_pd/q1_reg/D
PD_INTENTIONAL_VERNIER,PD_SLOW_PHASE_SAMPLED_BY_FAST_PD,INTENTIONAL_MEASUREMENT_CROSSING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5d_pd_q1_post_synth_exception/timing_violations.rpt,64,VIOLATED,-396,clk_osc_fast_buf_tap3,clk_osc_slow_buf_tap1,clk_osc_fast_buf_tap3,(F) u_core_u_phase_buf_slow/gen_phase_buf[1].u_drv/Q,(F) u_core_gen_pd_row[1].gen_pd_col[3].u_pd/q1_reg/D
OSC_FAST_REAL,PD_Q1_TO_Q2_LOCAL_FAST,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5d_pd_q1_post_synth_exception/timing_violations.rpt,65,VIOLATED,-320,clk_osc_fast_buf_tap7,clk_osc_fast_buf_tap7,clk_osc_fast_buf_tap7,(R) u_core_gen_pd_row[0].gen_pd_col[7].u_pd/q1_reg/C,(F) u_core_gen_pd_row[0].gen_pd_col[7].u_pd/q2_reg/D
OSC_FAST_REAL,PD_Q1_TO_Q2_LOCAL_FAST,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5d_pd_q1_post_synth_exception/timing_violations.rpt,66,VIOLATED,-283,clk_osc_fast_buf_tap3,clk_osc_fast_buf_tap3,clk_osc_fast_buf_tap3,(R) u_core_gen_pd_row[6].gen_pd_col[3].u_pd/q1_reg/C,(F) u_core_gen_pd_row[6].gen_pd_col[3].u_pd/q2_reg/D
OSC_FAST_REAL,PD_Q1_TO_Q2_LOCAL_FAST,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5d_pd_q1_post_synth_exception/timing_violations.rpt,67,VIOLATED,-258,clk_osc_fast_buf_tap3,clk_osc_fast_buf_tap3,clk_osc_fast_buf_tap3,(R) u_core_gen_pd_row[1].gen_pd_col[3].u_pd/q1_reg/C,(F) u_core_gen_pd_row[1].gen_pd_col[3].u_pd/q2_reg/D
OSC_FAST_REAL,PD_Q1_TO_Q2_LOCAL_FAST,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5d_pd_q1_post_synth_exception/timing_violations.rpt,68,VIOLATED,-256,clk_osc_fast_buf_tap0,clk_osc_fast_buf_tap0,clk_osc_fast_buf_tap0,(R) u_core_gen_pd_row[2].gen_pd_col[0].u_pd/q1_reg/C,(F) u_core_gen_pd_row[2].gen_pd_col[0].u_pd/q2_reg/D
OSC_FAST_REAL,PD_Q1_TO_Q2_LOCAL_FAST,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5d_pd_q1_post_synth_exception/timing_violations.rpt,69,VIOLATED,-254,clk_osc_fast_buf_tap5,clk_osc_fast_buf_tap5,clk_osc_fast_buf_tap5,(R) u_core_gen_pd_row[7].gen_pd_col[5].u_pd/q1_reg/C,(F) u_core_gen_pd_row[7].gen_pd_col[5].u_pd/q2_reg/D
OSC_FAST_REAL,PD_Q1_TO_Q2_LOCAL_FAST,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5d_pd_q1_post_synth_exception/timing_violations.rpt,70,VIOLATED,-254,clk_osc_fast_buf_tap5,clk_osc_fast_buf_tap5,clk_osc_fast_buf_tap5,(R) u_core_gen_pd_row[6].gen_pd_col[5].u_pd/q1_reg/C,(F) u_core_gen_pd_row[6].gen_pd_col[5].u_pd/q2_reg/D
OSC_FAST_REAL,PD_Q1_TO_Q2_LOCAL_FAST,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5d_pd_q1_post_synth_exception/timing_violations.rpt,71,VIOLATED,-254,clk_osc_fast_buf_tap5,clk_osc_fast_buf_tap5,clk_osc_fast_buf_tap5,(R) u_core_gen_pd_row[5].gen_pd_col[5].u_pd/q1_reg/C,(F) u_core_gen_pd_row[5].gen_pd_col[5].u_pd/q2_reg/D
OSC_FAST_REAL,PD_Q1_TO_Q2_LOCAL_FAST,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5d_pd_q1_post_synth_exception/timing_violations.rpt,72,VIOLATED,-254,clk_osc_fast_buf_tap0,clk_osc_fast_buf_tap0,clk_osc_fast_buf_tap0,(R) u_core_gen_pd_row[5].gen_pd_col[0].u_pd/q1_reg/C,(F) u_core_gen_pd_row[5].gen_pd_col[0].u_pd/q2_reg/D
OSC_FAST_REAL,PD_Q1_TO_Q2_LOCAL_FAST,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5d_pd_q1_post_synth_exception/timing_violations.rpt,73,VIOLATED,-254,clk_osc_fast_buf_tap5,clk_osc_fast_buf_tap5,clk_osc_fast_buf_tap5,(R) u_core_gen_pd_row[4].gen_pd_col[5].u_pd/q1_reg/C,(F) u_core_gen_pd_row[4].gen_pd_col[5].u_pd/q2_reg/D
OSC_FAST_REAL,PD_Q1_TO_Q2_LOCAL_FAST,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5d_pd_q1_post_synth_exception/timing_violations.rpt,74,VIOLATED,-242,clk_osc_fast_buf_tap4,clk_osc_fast_buf_tap4,clk_osc_fast_buf_tap4,(R) u_core_gen_pd_row[7].gen_pd_col[4].u_pd/q1_reg/C,(F) u_core_gen_pd_row[7].gen_pd_col[4].u_pd/q2_reg/D
OSC_FAST_REAL,PD_Q1_TO_Q2_LOCAL_FAST,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5d_pd_q1_post_synth_exception/timing_violations.rpt,75,VIOLATED,-242,clk_osc_fast_buf_tap0,clk_osc_fast_buf_tap0,clk_osc_fast_buf_tap0,(R) u_core_gen_pd_row[7].gen_pd_col[0].u_pd/q1_reg/C,(F) u_core_gen_pd_row[7].gen_pd_col[0].u_pd/q2_reg/D
OSC_FAST_REAL,PD_Q1_TO_Q2_LOCAL_FAST,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5d_pd_q1_post_synth_exception/timing_violations.rpt,76,VIOLATED,-242,clk_osc_fast_buf_tap7,clk_osc_fast_buf_tap7,clk_osc_fast_buf_tap7,(R) u_core_gen_pd_row[6].gen_pd_col[7].u_pd/q1_reg/C,(F) u_core_gen_pd_row[6].gen_pd_col[7].u_pd/q2_reg/D
OSC_FAST_REAL,PD_Q1_TO_Q2_LOCAL_FAST,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5d_pd_q1_post_synth_exception/timing_violations.rpt,77,VIOLATED,-242,clk_osc_fast_buf_tap7,clk_osc_fast_buf_tap7,clk_osc_fast_buf_tap7,(R) u_core_gen_pd_row[3].gen_pd_col[7].u_pd/q1_reg/C,(F) u_core_gen_pd_row[3].gen_pd_col[7].u_pd/q2_reg/D
OSC_FAST_REAL,PD_Q1_TO_Q2_LOCAL_FAST,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5d_pd_q1_post_synth_exception/timing_violations.rpt,78,VIOLATED,-242,clk_osc_fast_buf_tap4,clk_osc_fast_buf_tap4,clk_osc_fast_buf_tap4,(R) u_core_gen_pd_row[3].gen_pd_col[4].u_pd/q1_reg/C,(F) u_core_gen_pd_row[3].gen_pd_col[4].u_pd/q2_reg/D
OSC_FAST_REAL,PD_Q1_TO_Q2_LOCAL_FAST,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5d_pd_q1_post_synth_exception/timing_violations.rpt,79,VIOLATED,-242,clk_osc_fast_buf_tap4,clk_osc_fast_buf_tap4,clk_osc_fast_buf_tap4,(R) u_core_gen_pd_row[6].gen_pd_col[4].u_pd/q1_reg/C,(F) u_core_gen_pd_row[6].gen_pd_col[4].u_pd/q2_reg/D
OSC_FAST_REAL,PD_Q1_TO_Q2_LOCAL_FAST,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5d_pd_q1_post_synth_exception/timing_violations.rpt,80,VIOLATED,-242,clk_osc_fast_buf_tap0,clk_osc_fast_buf_tap0,clk_osc_fast_buf_tap0,(R) u_core_gen_pd_row[6].gen_pd_col[0].u_pd/q1_reg/C,(F) u_core_gen_pd_row[6].gen_pd_col[0].u_pd/q2_reg/D
OSC_FAST_REAL,PD_Q1_TO_Q2_LOCAL_FAST,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5d_pd_q1_post_synth_exception/timing_violations.rpt,81,VIOLATED,-242,clk_osc_fast_buf_tap1,clk_osc_fast_buf_tap1,clk_osc_fast_buf_tap1,(R) u_core_gen_pd_row[6].gen_pd_col[1].u_pd/q1_reg/C,(F) u_core_gen_pd_row[6].gen_pd_col[1].u_pd/q2_reg/D
OSC_FAST_REAL,PD_Q1_TO_Q2_LOCAL_FAST,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5d_pd_q1_post_synth_exception/timing_violations.rpt,82,VIOLATED,-242,clk_osc_fast_buf_tap1,clk_osc_fast_buf_tap1,clk_osc_fast_buf_tap1,(R) u_core_gen_pd_row[5].gen_pd_col[1].u_pd/q1_reg/C,(F) u_core_gen_pd_row[5].gen_pd_col[1].u_pd/q2_reg/D
OSC_FAST_REAL,PD_Q1_TO_Q2_LOCAL_FAST,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5d_pd_q1_post_synth_exception/timing_violations.rpt,83,VIOLATED,-242,clk_osc_fast_buf_tap2,clk_osc_fast_buf_tap2,clk_osc_fast_buf_tap2,(R) u_core_gen_pd_row[5].gen_pd_col[2].u_pd/q1_reg/C,(F) u_core_gen_pd_row[5].gen_pd_col[2].u_pd/q2_reg/D
OSC_FAST_REAL,PD_Q1_TO_Q2_LOCAL_FAST,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5d_pd_q1_post_synth_exception/timing_violations.rpt,84,VIOLATED,-242,clk_osc_fast_buf_tap2,clk_osc_fast_buf_tap2,clk_osc_fast_buf_tap2,(R) u_core_gen_pd_row[6].gen_pd_col[2].u_pd/q1_reg/C,(F) u_core_gen_pd_row[6].gen_pd_col[2].u_pd/q2_reg/D
OSC_FAST_REAL,PD_Q1_TO_Q2_LOCAL_FAST,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5d_pd_q1_post_synth_exception/timing_violations.rpt,85,VIOLATED,-242,clk_osc_fast_buf_tap2,clk_osc_fast_buf_tap2,clk_osc_fast_buf_tap2,(R) u_core_gen_pd_row[1].gen_pd_col[2].u_pd/q1_reg/C,(F) u_core_gen_pd_row[1].gen_pd_col[2].u_pd/q2_reg/D
OSC_FAST_REAL,PD_Q1_TO_Q2_LOCAL_FAST,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5d_pd_q1_post_synth_exception/timing_violations.rpt,86,VIOLATED,-241,clk_osc_fast_buf_tap2,clk_osc_fast_buf_tap2,clk_osc_fast_buf_tap2,(R) u_core_gen_pd_row[7].gen_pd_col[2].u_pd/q1_reg/C,(F) u_core_gen_pd_row[7].gen_pd_col[2].u_pd/q2_reg/D
OSC_FAST_REAL,PD_Q1_TO_Q2_LOCAL_FAST,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5d_pd_q1_post_synth_exception/timing_violations.rpt,87,VIOLATED,-241,clk_osc_fast_buf_tap2,clk_osc_fast_buf_tap2,clk_osc_fast_buf_tap2,(R) u_core_gen_pd_row[4].gen_pd_col[2].u_pd/q1_reg/C,(F) u_core_gen_pd_row[4].gen_pd_col[2].u_pd/q2_reg/D
OSC_FAST_REAL,PD_Q1_TO_Q2_LOCAL_FAST,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5d_pd_q1_post_synth_exception/timing_violations.rpt,88,VIOLATED,-139,clk_osc_fast_buf_tap3,clk_osc_fast_buf_tap3,clk_osc_fast_buf_tap3,(R) u_core_gen_pd_row[7].gen_pd_col[3].u_pd/q1_reg/C,(F) u_core_gen_pd_row[7].gen_pd_col[3].u_pd/q2_reg/D
OSC_FAST_REAL,PD_Q1_TO_Q2_LOCAL_FAST,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5d_pd_q1_post_synth_exception/timing_violations.rpt,89,VIOLATED,-110,clk_osc_fast_buf_tap1,clk_osc_fast_buf_tap1,clk_osc_fast_buf_tap1,(R) u_core_gen_pd_row[2].gen_pd_col[1].u_pd/q1_reg/C,(F) u_core_gen_pd_row[2].gen_pd_col[1].u_pd/q2_reg/D
OSC_FAST_REAL,PD_Q1_TO_Q2_LOCAL_FAST,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5d_pd_q1_post_synth_exception/timing_violations.rpt,90,VIOLATED,-110,clk_osc_fast_buf_tap0,clk_osc_fast_buf_tap0,clk_osc_fast_buf_tap0,(R) u_core_gen_pd_row[4].gen_pd_col[0].u_pd/q1_reg/C,(F) u_core_gen_pd_row[4].gen_pd_col[0].u_pd/q2_reg/D
OSC_FAST_REAL,PD_Q1_TO_Q2_LOCAL_FAST,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5d_pd_q1_post_synth_exception/timing_violations.rpt,91,VIOLATED,-110,clk_osc_fast_buf_tap1,clk_osc_fast_buf_tap1,clk_osc_fast_buf_tap1,(R) u_core_gen_pd_row[3].gen_pd_col[1].u_pd/q1_reg/C,(F) u_core_gen_pd_row[3].gen_pd_col[1].u_pd/q2_reg/D
OSC_FAST_REAL,PD_Q1_TO_Q2_LOCAL_FAST,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5d_pd_q1_post_synth_exception/timing_violations.rpt,92,VIOLATED,-110,clk_osc_fast_buf_tap0,clk_osc_fast_buf_tap0,clk_osc_fast_buf_tap0,(R) u_core_gen_pd_row[1].gen_pd_col[0].u_pd/q1_reg/C,(F) u_core_gen_pd_row[1].gen_pd_col[0].u_pd/q2_reg/D
OSC_FAST_REAL,PD_Q1_TO_Q2_LOCAL_FAST,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5d_pd_q1_post_synth_exception/timing_violations.rpt,93,VIOLATED,-98,clk_osc_fast_buf_tap1,clk_osc_fast_buf_tap1,clk_osc_fast_buf_tap1,(R) u_core_gen_pd_row[4].gen_pd_col[1].u_pd/q1_reg/C,(F) u_core_gen_pd_row[4].gen_pd_col[1].u_pd/q2_reg/D
OSC_FAST_REAL,PD_Q1_TO_Q2_LOCAL_FAST,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5d_pd_q1_post_synth_exception/timing_violations.rpt,94,VIOLATED,-98,clk_osc_fast_buf_tap5,clk_osc_fast_buf_tap5,clk_osc_fast_buf_tap5,(R) u_core_gen_pd_row[3].gen_pd_col[5].u_pd/q1_reg/C,(F) u_core_gen_pd_row[3].gen_pd_col[5].u_pd/q2_reg/D
OSC_FAST_REAL,PD_Q1_TO_Q2_LOCAL_FAST,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5d_pd_q1_post_synth_exception/timing_violations.rpt,95,VIOLATED,-98,clk_osc_fast_buf_tap5,clk_osc_fast_buf_tap5,clk_osc_fast_buf_tap5,(R) u_core_gen_pd_row[1].gen_pd_col[5].u_pd/q1_reg/C,(F) u_core_gen_pd_row[1].gen_pd_col[5].u_pd/q2_reg/D
OSC_FAST_REAL,PD_Q1_TO_Q2_LOCAL_FAST,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5d_pd_q1_post_synth_exception/timing_violations.rpt,96,VIOLATED,-98,clk_osc_fast_buf_tap4,clk_osc_fast_buf_tap4,clk_osc_fast_buf_tap4,(R) u_core_gen_pd_row[1].gen_pd_col[4].u_pd/q1_reg/C,(F) u_core_gen_pd_row[1].gen_pd_col[4].u_pd/q2_reg/D
OSC_FAST_REAL,PD_Q1_TO_Q2_LOCAL_FAST,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5d_pd_q1_post_synth_exception/timing_violations.rpt,97,VIOLATED,-98,clk_osc_fast_buf_tap3,clk_osc_fast_buf_tap3,clk_osc_fast_buf_tap3,(R) u_core_gen_pd_row[5].gen_pd_col[3].u_pd/q1_reg/C,(F) u_core_gen_pd_row[5].gen_pd_col[3].u_pd/q2_reg/D
OSC_FAST_REAL,PD_Q1_TO_Q2_LOCAL_FAST,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5d_pd_q1_post_synth_exception/timing_violations.rpt,98,VIOLATED,-98,clk_osc_fast_buf_tap3,clk_osc_fast_buf_tap3,clk_osc_fast_buf_tap3,(R) u_core_gen_pd_row[4].gen_pd_col[3].u_pd/q1_reg/C,(F) u_core_gen_pd_row[4].gen_pd_col[3].u_pd/q2_reg/D
OSC_FAST_REAL,PD_Q1_TO_Q2_LOCAL_FAST,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5d_pd_q1_post_synth_exception/timing_violations.rpt,99,VIOLATED,-98,clk_osc_fast_buf_tap3,clk_osc_fast_buf_tap3,clk_osc_fast_buf_tap3,(R) u_core_gen_pd_row[3].gen_pd_col[3].u_pd/q1_reg/C,(F) u_core_gen_pd_row[3].gen_pd_col[3].u_pd/q2_reg/D
OSC_FAST_REAL,PD_Q1_TO_Q2_LOCAL_FAST,REAL_TIMING,/home/validmgr/ksabra/2026_SPAD/SPADMIC/results/genus_osc_pd/20260609_o13_abs5d_pd_q1_post_synth_exception/timing_violations.rpt,100,VIOLATED,-98,clk_osc_fast_buf_tap2,clk_osc_fast_buf_tap2,clk_osc_fast_buf_tap2,(R) u_core_gen_pd_row[3].gen_pd_col[2].u_pd/q1_reg/C,(F) u_core_gen_pd_row[3].gen_pd_col[2].u_pd/q2_reg/D
